"muniYear","state","muni","year","Winner2","PAN","PRI","PRD","nulos","noreg","total","win_state","wintop_state","win","win_top","prevyear","difY","inc","inc_top","conco","PRI_ofi","PAN_ofi","PRD_ofi","edo_year","PAN.s","PRI.s","PRD.s","inc.share","inc.share.lag","inc.ch","IM","POB_TOT","ch.agua","ch.dren","ch.elec","ch.del","ch.hom","alt"
"19023_2000",19,19023,2000,"PRI",59,460,328,28,0,847,"PAN","PAN","PRI","PRI",1997,3,"PRI","PRI",0,1,0,0,"19_2000",0.0696576151121606,0.543093270365998,0.387249114521842,54.3093270365998,56.7164179104478,-2.407090873848,-1.18,1699,3.571367066031,NA,NA,NA,NA,0
"19023_2003",19,19023,2003,"PRI_PVEM_PLM_FC",284,594,198,20,0,1076,"PAN","PAN","PRI","PRI",2000,3,"PRI","PRI",0,1,0,0,"19_2003",0.263940520446097,0.552044609665427,0.184014869888476,55.2044609665427,54.3093270365998,0.895133929942986,-1.01895730147896,1561,11.4961425217368,NA,NA,NA,NA,0
"19023_2006",19,19023,2006,"PAN",651,531,0,15,0,1182,"PRI_PVEM_PLM_PFC","PRI","PAN","PAN",2003,3,"PRI","PRI",0,1,0,0,"19_2006",0.550761421319797,0.449238578680203,0,44.9238578680203,55.2044609665427,-10.2806030985224,-1.16694368891253,1650,NA,NA,NA,NA,NA,1
"19023_2009",19,19023,2009,"PRI_PVEM_PD_Czda",332,475,0,22,0,1269,"PRI_PVEM_PLM_PFC","PRI","PRI","PRI",2006,3,"PAN","PAN",1,1,0,0,"19_2009",0.261623325453113,0.374310480693459,0,26.1623325453113,44.9238578680203,-18.761525322709,-1.12863516223395,1513,NA,NA,NA,-60.469696969697,99.2435,1
"19023_2012",19,19023,2012,"PRI_PVEM",470,660,0,12,0,1130,"PRI_PVEM_PD_CRUZADA_CIUDADANA","PRI","PRI","PRI",2009,3,"PRI","PRI",1,0,1,0,"19_2012",0.415929203539823,0.584070796460177,0,58.4070796460177,26.1623325453113,32.2447471007064,-1.06540051339455,1567,NA,NA,NA,NA,NA,0
"19023_2015",19,19023,2015,"PAN",0,0,0,0,NA,0,"PRI_PVEM_PD_CRUZADA_CIUDADANA","PRI","PAN","PAN",2012,3,"PRI","PRI",0,1,0,0,"19_2015",NA,NA,NA,NA,58.4070796460177,NA,-0.677,1044,NA,NA,NA,NA,NA,1
"19024_1994",19,19024,1994,"PRI",155,1251,0,56,NA,1623,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"19_1994",0.0955021565003081,0.770794824399261,0,77.0794824399261,100,-22.9205175600739,0.875891524571236,5804,NA,NA,NA,NA,NA,0
"19024_1997",19,19024,1997,"PRI",110,1334,146,78,0,1645,"PRI","PRI","PRI","PRI",1994,3,"PRI","PRI",1,1,0,0,"19_1997",0.0668693009118541,0.810942249240122,0.0887537993920973,81.0942249240122,77.0794824399261,4.01474248408609,0.766004589091227,5753,7.52708392866147,NA,NA,NA,NA,0
"19024_2000",19,19024,2000,"PRI",353,1318,56,98,0,1757,"PAN","PAN","PRI","PRI",1997,3,"PRI","PRI",0,1,0,0,"19_2000",0.200910643141719,0.750142287990894,0.0318725099601594,75.0142287990894,81.0942249240122,-6.0799961249228,0.552,5576,13.611801782057,NA,NA,NA,NA,0
"19024_2003",19,19024,2003,"PRI_PVEM_PLM_FC",875,1158,18,195,0,2051,"PAN","PAN","PRI","PRI",2000,3,"PRI","PRI",0,1,0,0,"19_2003",0.426621160409556,0.564602632862019,0.00877620672842516,56.4602632862019,75.0142287990894,-18.5539655128875,0.56745618522005,5670,1.52533413879031,NA,NA,NA,NA,0
"19024_2006",19,19024,2006,"PRI_PVEM",553,1483,287,77,0,2323,"PRI_PVEM_PLM_PFC","PRI","PRI","PRI",2003,3,"PRI","PRI",1,1,0,0,"19_2006",0.238054240206629,0.638398622470943,0.123547137322428,63.8398622470943,56.4602632862019,7.37959896089242,0.512563987009508,5616,NA,NA,NA,NA,NA,0
"19024_2012",19,19024,2012,"PAN",1731,1651,0,25,0,3382,"PRI_PVEM_PD_CRUZADA_CIUDADANA","PRI","PAN","PAN",2009,3,"PRI","PRI",0,1,0,0,"19_2012",0.511827321111768,0.488172678888232,0,48.8172678888232,65.3286107831562,-16.5113428943331,0.647674361659522,5602,NA,NA,NA,NA,NA,1
"19025_1994",19,19025,1994,"PRI",870,1492,0,76,NA,2362,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"19_1994",0.368331922099915,0.631668077900085,0,63.1668077900085,100,-36.8331922099915,-1.03239621328172,5144,NA,NA,NA,NA,NA,0
"19025_1997",19,19025,1997,"PRI",1008,1421,0,55,0,2522,"PRI","PRI","PRI","PRI",1994,3,"PRI","PRI",1,1,0,0,"19_1997",0.399682791435369,0.563441712926249,0,56.3441712926249,63.1668077900085,-6.82263649738357,-1.17645375352526,5567,9.27120093499811,NA,NA,NA,NA,0
"19025_2000",19,19025,2000,"PRI",1132,1379,143,31,0,2654,"PAN","PAN","PRI","PRI",1997,3,"PRI","PRI",0,1,0,0,"19_2000",0.426525998492841,0.519593067068576,0.0538809344385833,51.9593067068576,56.3441712926249,-4.38486458576732,-1.434,6033,9.78153936319957,NA,NA,NA,NA,0
"19025_2003",19,19025,2003,"PRI_PVEM_PLM_FC",968,1449,0,54,0,2889,"PAN","PAN","PRI","PRI",2000,3,"PRI","PRI",0,1,0,0,"19_2003",0.335064035998615,0.501557632398754,0,50.1557632398754,51.9593067068576,-1.80354346698219,-1.40500412304302,6587,4.84815320685285,NA,NA,NA,NA,0
"19025_2006",19,19025,2006,"PAN",2383,1188,25,51,0,3596,"PRI_PVEM_PLM_PFC","PRI","PAN","PAN",2003,3,"PRI","PRI",0,1,0,0,"19_2006",0.662680756395996,0.330367074527253,0.00695216907675195,33.0367074527253,50.1557632398754,-17.1190557871501,-1.52023980505314,9122,NA,NA,NA,NA,NA,1
"19025_2009",19,19025,2009,"PRI_PVEM_PD_Czda",2216,3706,0,119,0,8178,"PRI_PVEM_PLM_PFC","PRI","PRI","PRI",2006,3,"PAN","PAN",1,1,0,0,"19_2009",0.270970897529958,0.453167033504524,0,27.0970897529958,33.0367074527253,-5.93961769972941,-1.8113440324009,31538,NA,NA,NA,46.351374849738,90.9891428571429,1
"19025_2012",19,19025,2012,"PRI_PVEM",2188,3336,3250,247,0,12026,"PRI_PVEM_PD_CRUZADA_CIUDADANA","PRI","PRI","PRI",2009,3,"PRI","PRI",1,0,1,0,"19_2012",0.181939131880925,0.277398968900715,0.270247796441044,27.7398968900715,27.0970897529958,0.642807137075675,-1.35336885838834,6530,NA,NA,NA,NA,NA,0
"19025_2015",19,19025,2015,"PAN",7027,4551,631,204,NA,14580,"PRI_PVEM_PD_CRUZADA_CIUDADANA","PRI","PAN","PAN",2012,3,"PRI","PRI",0,1,0,0,"19_2015",0.48196159122085,0.312139917695473,0.043278463648834,31.2139917695473,27.7398968900715,3.47409487947581,-1.606,67294,NA,NA,NA,NA,NA,1
"19026_1994",19,19026,1994,"PAN",107362,102752,4511,5483,NA,224462,"PRI","PRI","PAN","PAN",1991,3,"PRI","PRI",0,1,0,0,"19_1994",0.478308132334204,0.457770134811238,0.0200969429123861,45.7770134811238,71.6926647968277,-25.915651315704,-1.73353974074083,601280,NA,NA,NA,NA,NA,1
"19026_1997",19,19026,1997,"PAN",134129,80783,5763,4033,0,232522,"PRI","PRI","PAN","PAN",1994,3,"PAN","PAN",0,1,0,0,"19_1997",0.576844341610686,0.347420889206183,0.0247847515503909,57.6844341610686,45.7770134811238,11.9074206799449,-1.8153803053368,638937,9.92053841483342,NA,NA,NA,NA,0
"19026_2000",19,19026,2000,"PAN",146663,92699,4079,7607,0,255847,"PAN","PAN","PAN","PAN",1997,3,"PAN","PAN",1,0,1,0,"19_2000",0.57324494717546,0.362322012765442,0.0159431222566612,57.324494717546,57.6844341610686,-0.359939443522592,-2.041,670162,2.49689837015209,NA,NA,23.8484117058014,-235.081,0
"19026_2003",19,19026,2003,"PRI_PVEM_PLM_FC",105823,115216,2954,5588,0,232573,"PAN","PAN","PRI","PRI",2000,3,"PAN","PAN",0,0,1,0,"19_2003",0.455009824872191,0.495397144122491,0.0127013883812824,45.5009824872191,57.324494717546,-11.823512230327,-2.00903281253954,683140,7.76204292969813,NA,NA,-3.74280194282215,-458.932727272727,1
"19026_2006",19,19026,2006,"PRI_PVEM",97986,153004,23120,9296,0,285970,"PRI_PVEM_PLM_PFC","PRI","PRI","PRI",2003,3,"PRI","PRI",1,0,1,0,"19_2006",0.342644333321677,0.535035143546526,0.0808476413609819,53.5035143546526,45.5009824872191,8.00253186743351,-2.04854134793073,667443,NA,NA,NA,-0.812559144712895,-464.759461538462,0
"19026_2009",19,19026,2009,"PRI_PVEM_PD_Czda",87787,171119,2451,7159,0,272928,"PRI_PVEM_PLM_PFC","PRI","PRI","PRI",2006,3,"PRI","PRI",1,1,0,0,"19_2009",0.32164893305194,0.626974879821784,0.00898039043264158,62.6974879821784,53.5035143546526,9.19397362752586,-2.07133299235929,659351,NA,NA,NA,7.56493763123539,-462.069704918033,0
"19026_2012",19,19026,2012,"PRI_PVEM",119081,142895,13310,9023,0,296340,"PRI_PVEM_PD_CRUZADA_CIUDADANA","PRI","PRI","PRI",2009,3,"PRI","PRI",1,1,0,0,"19_2012",0.401839103732199,0.482199500573665,0.0449146250927988,48.2199500573665,62.6974879821784,-14.4775379248119,-1.99715804834486,672085,NA,NA,NA,NA,NA,0
"19026_2015",19,19026,2015,"PAN",114623,100375,3076,5906,NA,296806,"PRI_PVEM_PD_CRUZADA_CIUDADANA","PRI","PAN","PAN",2012,3,"PRI","PRI",0,1,0,0,"19_2015",0.386188284603411,0.338183864207597,0.0103636718934253,33.8183864207597,48.2199500573665,-14.4015636366069,-1.918,682880,NA,NA,NA,NA,NA,1
"19027_1994",19,19027,1994,"PRI",683,850,0,27,NA,1533,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"19_1994",0.445531637312459,0.554468362687541,0,55.4468362687541,100,-44.5531637312459,-1.58643377627412,2954,NA,NA,NA,NA,NA,0
"19027_1997",19,19027,1997,"PAN",806,709,1,23,0,1538,"PRI","PRI","PAN","PAN",1994,3,"PRI","PRI",0,1,0,0,"19_1997",0.52405721716515,0.460988296488947,0.000650195058517555,46.0988296488947,55.4468362687541,-9.34800661985941,-1.38622355454864,2834,31.7338201484147,NA,NA,NA,NA,1
"19027_2000",19,19027,2000,"PAN",973,790,0,20,0,1763,"PAN","PAN","PAN","PAN",1997,3,"PAN","PAN",1,1,0,0,"19_2000",0.551900170164492,0.448099829835508,0,55.1900170164492,46.0988296488947,9.09118736755457,-1.12,2795,4.21896295693566,NA,NA,NA,NA,0
"19027_2003",19,19027,2003,"PRI_PVEM_PLM_FC",801,882,11,25,0,1720,"PAN","PAN","PRI","PRI",2000,3,"PAN","PAN",0,0,1,0,"19_2003",0.465697674418605,0.512790697674419,0.0063953488372093,46.5697674418605,55.1900170164492,-8.62024957458877,-0.988808166254838,2201,25.0206020351512,NA,NA,NA,NA,1
"19027_2006",19,19027,2006,"PRI_PVEM",703,1138,0,22,0,1996,"PRI_PVEM_PLM_PFC","PRI","PRI","PRI",2003,3,"PRI","PRI",1,0,1,0,"19_2006",0.352204408817635,0.570140280561122,0,57.0140280561122,46.5697674418605,10.4442606142518,-1.07375016055394,2839,NA,NA,NA,NA,NA,0
"19027_2015",19,19027,2015,"PAN",1017,910,0,20,NA,1990,"PRI_PVEM_PD_CRUZADA_CIUDADANA","PRI","PAN","PAN",2012,3,"PRI","PRI",0,0,0,0,"19_2015",0.51105527638191,0.457286432160804,0,45.7286432160804,43.170964660936,2.55767855514439,-0.76,1764,NA,NA,NA,NA,NA,1
"19028_1994",19,19028,1994,"PRI",0,437,0,123,NA,437,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"19_1994",0,1,0,100,100,0,-1.07749428220572,1185,NA,NA,NA,NA,NA,0
"19028_1997",19,19028,1997,"PRI",262,376,0,4,0,638,"PRI","PRI","PRI","PRI",1994,3,"PRI","PRI",1,1,0,0,"19_1997",0.410658307210031,0.589341692789969,0,58.9341692789969,100,-41.0658307210031,-1.04806387005085,1277,7.51313513426128,NA,NA,NA,NA,0
"19028_2000",19,19028,2000,"PRI",241,400,0,12,0,679,"PAN","PAN","PRI","PRI",1997,3,"PRI","PRI",0,1,0,0,"19_2000",0.354933726067747,0.589101620029455,0,58.9101620029455,58.9341692789969,-0.0240072760513499,-1.016,1371,2.02370065330129,NA,NA,NA,NA,0
"19028_2003",19,19028,2003,"PRI_PVEM_PLM_FC",159,576,0,12,0,776,"PAN","PAN","PRI","PRI",2000,3,"PRI","PRI",0,1,0,0,"19_2003",0.204896907216495,0.742268041237113,0,74.2268041237113,58.9101620029455,15.3166421207658,-1.02497360668518,1404,6.42682867149978,NA,NA,NA,NA,0
"19028_2006",19,19028,2006,"PRI_PVEM",45,461,373,18,0,879,"PRI_PVEM_PLM_PFC","PRI","PRI","PRI",2003,3,"PRI","PRI",1,1,0,0,"19_2006",0.0511945392491468,0.524459613196815,0.424345847554039,52.4459613196815,74.2268041237113,-21.7808428040299,-1.00097760819117,1402,NA,NA,NA,NA,NA,0
"19028_2012",19,19028,2012,"PRI_PVEM",464,564,0,11,0,1028,"PRI_PVEM_PD_CRUZADA_CIUDADANA","PRI","PRI","PRI",2009,3,"PRI","PRI",1,1,0,0,"19_2012",0.45136186770428,0.54863813229572,0,54.863813229572,47.8915662650602,6.97224696451175,-0.956043514791384,1342,NA,NA,NA,NA,NA,0
"19028_2015",19,19028,2015,"PAN",520,471,0,14,NA,1090,"PRI_PVEM_PD_CRUZADA_CIUDADANA","PRI","PAN","PAN",2012,3,"PRI","PRI",0,1,0,0,"19_2015",0.477064220183486,0.432110091743119,0,43.2110091743119,54.863813229572,-11.6528040552601,-0.822,1511,NA,NA,NA,NA,NA,1
"19029_1994",19,19029,1994,"PRI",1353,1783,0,56,NA,3142,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"19_1994",0.430617441120306,0.567472947167409,0,56.7472947167409,100,-43.2527052832591,-0.70652293968117,6471,NA,NA,NA,NA,NA,0
"19029_1997",19,19029,1997,"PAN",1533,1443,12,39,0,3018,"PRI","PRI","PAN","PAN",1994,3,"PRI","PRI",0,1,0,0,"19_1997",0.507952286282306,0.478131212723658,0.00397614314115308,47.8131212723658,56.7472947167409,-8.93417344437512,-0.845344272161166,6486,49.0689404818676,NA,NA,NA,NA,1
"19029_2000",19,19029,2000,"PAN",1502,1498,0,70,0,3083,"PAN","PAN","PAN","PAN",1997,3,"PAN","PAN",1,1,0,0,"19_2000",0.487187804086928,0.485890366526111,0,48.7187804086928,47.8131212723658,0.905659136327024,-1.164,6413,10.9202199055121,NA,NA,NA,NA,0
"19029_2003",19,19029,2003,"PRI_PVEM_PLM_FC",1604,1688,0,37,0,3292,"PAN","PAN","PRI","PRI",2000,3,"PAN","PAN",0,0,1,0,"19_2003",0.487241798298906,0.512758201701094,0,48.7241798298906,48.7187804086928,0.005399421197815,-1.18902114179464,6543,7.31720561618796,NA,NA,NA,NA,1
"19029_2006",19,19029,2006,"PAN",1665,1576,97,108,0,3435,"PRI_PVEM_PLM_PFC","PRI","PAN","PAN",2003,3,"PRI","PRI",0,0,1,0,"19_2006",0.48471615720524,0.458806404657933,0.0282387190684134,45.8806404657933,48.7241798298906,-2.84353936409734,-1.19126189893151,6467,NA,NA,NA,NA,NA,1
"19029_2009",19,19029,2009,"PRI_PVEM_PD_Czda",1716,1843,0,59,0,3937,"PRI_PVEM_PLM_PFC","PRI","PRI","PRI",2006,3,"PAN","PAN",1,1,0,0,"19_2009",0.435864871729743,0.468122936245872,0,43.5864871729743,45.8806404657933,-2.29415329281896,-1.27693874787428,6631,NA,NA,NA,20.2498153016167,NA,1
"19029_2012",19,19029,2012,"PRI_PVEM",1525,1746,0,63,0,3952,"PRI_PVEM_PD_CRUZADA_CIUDADANA","PRI","PRI","PRI",2009,3,"PRI","PRI",1,0,1,0,"19_2012",0.385880566801619,0.441801619433198,0,44.1801619433198,43.5864871729743,0.593674770345494,-1.13061776896472,6416,NA,NA,NA,NA,NA,0
"19029_2015",19,19029,2015,"PRI",1614,1862,0,54,NA,4102,"PRI_PVEM_PD_CRUZADA_CIUDADANA","PRI","PRI","PRI",2012,3,"PRI","PRI",1,1,0,0,"19_2015",0.393466601657728,0.453924914675768,0,45.3924914675768,44.1801619433198,1.21232952425695,-1.259,6921,NA,NA,NA,NA,NA,0
"19030_1994",19,19030,1994,"PRI",0,1158,0,107,NA,1530,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"19_1994",0,0.756862745098039,0,75.6862745098039,100,-24.3137254901961,NA,3545,NA,NA,NA,NA,NA,0
"19030_1997",19,19030,1997,"PRI",178,963,32,83,0,1486,"PRI","PRI","PRI","PRI",1994,3,"PRI","PRI",1,1,0,0,"19_1997",0.11978465679677,0.648048452220727,0.0215343203230148,64.8048452220727,75.6862745098039,-10.8814292877312,-0.0347972768087717,3507,12.5564533966833,NA,NA,NA,NA,0
"19030_2000",19,19030,2000,"PRI",62,873,0,51,0,1711,"PAN","PAN","PRI","PRI",1997,3,"PRI","PRI",0,1,0,0,"19_2000",0.0362361192285213,0.510227936879018,0,51.0227936879018,64.8048452220727,-13.7820515341709,-0.018,3484,4.73049436840605,NA,NA,NA,NA,0
"19030_2003",19,19030,2003,"PRI_PVEM_PLM_FC",267,1040,0,60,0,1612,"PAN","PAN","PRI","PRI",2000,3,"PRI","PRI",0,1,0,0,"19_2003",0.165632754342432,0.645161290322581,0,64.5161290322581,51.0227936879018,13.4933353443563,NA,3513,5.44656262222278,NA,NA,NA,NA,0
"19030_2006",19,19030,2006,"PRI_PVEM",84,1167,714,80,0,1965,"PRI_PVEM_PLM_PFC","PRI","PRI","PRI",2003,3,"PRI","PRI",1,1,0,0,"19_2006",0.0427480916030534,0.593893129770992,0.363358778625954,59.3893129770992,64.5161290322581,-5.12681605515883,NA,3489,NA,NA,NA,NA,NA,0
"19030_2009",19,19030,2009,"PRI_PVEM_PD_Czda",188,1085,916,128,0,2205,"PRI_PVEM_PLM_PFC","PRI","PRI","PRI",2006,3,"PRI","PRI",1,1,0,0,"19_2009",0.0852607709750567,0.492063492063492,0.415419501133787,49.2063492063492,59.3893129770992,-10.18296377075,NA,3504,NA,NA,NA,42.6114727920403,NA,0
"19030_2012",19,19030,2012,"PRI_PVEM",257,1260,762,98,0,2301,"PRI_PVEM_PD_CRUZADA_CIUDADANA","PRI","PRI","PRI",2009,3,"PRI","PRI",1,1,0,0,"19_2012",0.111690569317688,0.547588005215124,0.33116036505867,54.7588005215124,49.2063492063492,5.55245131516318,-0.0132570475299117,3489,NA,NA,NA,NA,NA,0
"19030_2015",19,19030,2015,"PRI",1156,1305,0,43,NA,2472,"PRI_PVEM_PD_CRUZADA_CIUDADANA","PRI","PRI","PRI",2012,3,"PRI","PRI",1,1,0,0,"19_2015",0.467637540453074,0.527912621359223,0,52.7912621359223,54.7588005215124,-1.96753838559005,-0.027,3571,NA,NA,NA,NA,NA,0
"19031_1994",19,19031,1994,"PRI",5029,5298,152,432,NA,10843,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"19_1994",0.463801530941621,0.488610163238956,0.0140182606289772,48.8610163238956,92.6814268142681,-43.8204104903725,-1.00816925425827,44536,NA,NA,NA,NA,NA,0
"19031_1997",19,19031,1997,"PRI",4505,5636,227,460,0,11266,"PRI","PRI","PRI","PRI",1994,3,"PRI","PRI",1,1,0,0,"19_1997",0.399875732291852,0.500266287946032,0.0201491212497781,50.0266287946032,48.8610163238956,1.16561247070764,-1.09158357413782,56047,-5.35735780179719,NA,NA,NA,NA,0
"19031_2000",19,19031,2000,"PRI",5340,8177,319,406,0,14587,"PAN","PAN","PRI","PRI",1997,3,"PRI","PRI",0,1,0,0,"19_2000",0.366079385754439,0.560567628710496,0.0218687872763419,56.0567628710496,50.0266287946032,6.03013407644634,-1.366,66497,30.2615131820435,NA,NA,14.4148874679584,63.0572222222222,0
"19031_2003",19,19031,2003,"PRI_PVEM_PLM_FC",4626,12391,278,688,0,17810,"PAN","PAN","PRI","PRI",2000,3,"PRI","PRI",0,1,0,0,"19_2003",0.259741718135879,0.695732734418866,0.0156092083099382,69.5732734418866,56.0567628710496,13.516510570837,-1.49460501718924,105883,20.851553458622,NA,NA,-44.8915166824688,4.70530000000001,0
"19031_2006",19,19031,2006,"PRI_PVEM",11878,13246,4040,898,0,30302,"PRI_PVEM_PLM_PFC","PRI","PRI","PRI",2003,3,"PRI","PRI",1,1,0,0,"19_2006",0.391987327569137,0.437132862517326,0.133324533034123,43.7132862517326,69.5732734418866,-25.859987190154,-1.39025679542084,74624,NA,NA,NA,55.587414599227,37.8133333333333,0
"19031_2009",19,19031,2009,"PRI_PVEM_PD_Czda",16628,25064,862,922,0,44816,"PRI_PVEM_PLM_PFC","PRI","PRI","PRI",2006,3,"PRI","PRI",1,1,0,0,"19_2009",0.371028204212781,0.55926454837558,0.019234202070689,55.926454837558,43.7132862517326,12.2131685858255,-1.46564235874171,105464,NA,NA,NA,-60.8647697510678,57.8144,0
"19031_2012",19,19031,2012,"PAN",31201,28679,2656,2689,0,66967,"PRI_PVEM_PD_CRUZADA_CIUDADANA","PRI","PAN","PAN",2009,3,"PRI","PRI",0,1,0,0,"19_2012",0.465916048202846,0.428255708035301,0.0396613257275972,42.8255708035301,55.926454837558,-13.1008840340279,-1.32997807077233,73804,NA,NA,NA,NA,NA,1
"19031_2015",19,19031,2015,"PAN",0,0,0,0,NA,0,"PRI_PVEM_PD_CRUZADA_CIUDADANA","PRI","PAN","PAN",2012,3,"PAN","PAN",0,1,0,0,"19_2015",NA,NA,NA,NA,42.8255708035301,NA,-1.621,333481,NA,NA,NA,NA,NA,0
"19032_1994",19,19032,1994,"PRI",884,1119,0,71,NA,2003,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"19_1994",0.441337993010484,0.558662006989516,0,55.8662006989516,100,-44.1337993010484,-1.1156133477392,5293,NA,NA,NA,NA,NA,0
"19032_1997",19,19032,1997,"PRI",683,1286,0,40,0,1972,"PRI","PRI","PRI","PRI",1994,3,"PRI","PRI",1,1,0,0,"19_1997",0.346348884381339,0.652129817444219,0,65.2129817444219,55.8662006989516,9.34678104547034,-1.08095353226502,5298,8.09020361254103,NA,NA,NA,NA,0
"19032_2000",19,19032,2000,"PRI",382,1050,0,48,0,1995,"PAN","PAN","PRI","PRI",1997,3,"PRI","PRI",0,1,0,0,"19_2000",0.191478696741855,0.526315789473684,0,52.6315789473684,65.2129817444219,-12.5814027970535,-1.006,5305,7.09133644724658,NA,NA,NA,NA,0
"19032_2003",19,19032,2003,"PAN",1120,1049,0,35,0,2169,"PAN","PAN","PAN","PAN",2000,3,"PRI","PRI",1,1,0,0,"19_2003",0.516366989396035,0.483633010603965,0,48.3633010603965,52.6315789473684,-4.26827788697192,-0.920133093412151,4760,14.9790865623596,NA,NA,NA,NA,1
"19032_2006",19,19032,2006,"PRI_PVEM",173,1221,118,72,0,2573,"PRI_PVEM_PLM_PFC","PRI","PRI","PRI",2003,3,"PAN","PAN",1,1,0,0,"19_2006",0.0672366886902449,0.474543334628838,0.045860862806063,6.72366886902449,48.3633010603965,-41.639632191372,-1.08971735151309,5509,NA,NA,NA,NA,NA,1
"19032_2009",19,19032,2009,"PAN",1131,1053,12,48,0,2921,"PRI_PVEM_PLM_PFC","PRI","PAN","PAN",2006,3,"PRI","PRI",0,0,1,0,"19_2009",0.387196165696679,0.360492981855529,0.00410818212940774,36.0492981855529,6.72366886902449,29.3256293165284,-1.38503746978619,6171,NA,NA,NA,22.4499769607775,97.685875,1
"19032_2012",19,19032,2012,"PAN",1742,1379,0,30,0,3267,"PRI_PVEM_PD_CRUZADA_CIUDADANA","PRI","PAN","PAN",2009,3,"PAN","PAN",0,1,0,0,"19_2012",0.533210896847261,0.422099785736149,0,53.3210896847261,36.0492981855529,17.2717914991732,-0.995966212221614,5261,NA,NA,NA,NA,NA,0
"19032_2015",19,19032,2015,"PAN",2280,1067,0,28,NA,3400,"PRI_PVEM_PD_CRUZADA_CIUDADANA","PRI","PAN","PAN",2012,3,"PAN","PAN",0,0,1,0,"19_2015",0.670588235294118,0.313823529411765,0,67.0588235294118,53.3210896847261,13.7377338446857,-1.261,5238,NA,NA,NA,NA,NA,0
"19033_1994",19,19033,1994,"PRI",4534,17081,142,1138,NA,25908,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"19_1994",0.175003859811641,0.65929442643199,0.00548093253049251,65.929442643199,76.3127498889382,-10.3833072457392,-0.78908714817885,65171,NA,NA,NA,NA,NA,0
"19033_1997",19,19033,1997,"PAN",13957,10829,159,723,0,25559,"PRI","PRI","PAN","PAN",1994,3,"PRI","PRI",0,1,0,0,"19_1997",0.546069877538245,0.423686372706287,0.00622090066121523,42.3686372706287,65.929442643199,-23.5608053725703,-0.892596739513755,67327,11.9508133573857,NA,NA,NA,NA,1
"19033_2000",19,19033,2000,"PRI",6467,12783,710,1198,0,25626,"PAN","PAN","PRI","PRI",1997,3,"PAN","PAN",0,1,0,0,"19_2000",0.252360883477718,0.498829313977991,0.0277062358542106,25.2360883477718,42.3686372706287,-17.1325489228569,-1.197,69205,9.20319963960209,NA,NA,51.438967299172,40.0223333333333,1
"19033_2003",19,19033,2003,"PAN",15655,9431,138,723,0,25698,"PAN","PAN","PAN","PAN",2000,3,"PRI","PRI",1,0,1,0,"19_2003",0.609191376760837,0.366993540353335,0.00537006770954938,36.6993540353335,25.2360883477718,11.4632656875617,-1.22970307061492,70313,8.66664197253691,NA,NA,-9.40740670338895,41.4058333333333,1
"19033_2006",19,19033,2006,"PAN",15485,13416,585,1066,0,30301,"PRI_PVEM_PLM_PFC","PRI","PAN","PAN",2003,3,"PAN","PAN",0,1,0,0,"19_2006",0.511039239629055,0.442757664763539,0.019306293521666,51.1039239629055,36.6993540353335,14.404569927572,-1.2028697849137,70627,NA,NA,NA,20.1816766112535,15.2476,0
"19033_2009",19,19033,2009,"PRI_PVEM_PD_Czda",8227,11575,607,877,0,30694,"PRI_PVEM_PLM_PFC","PRI","PRI","PRI",2006,3,"PAN","PAN",1,0,1,0,"19_2009",0.26803284029452,0.377109532807715,0.0197758519580374,26.803284029452,51.1039239629055,-24.3006399334535,-1.22065240857729,75072,NA,NA,NA,-256.842890921926,13.3784615384615,1
"19034_1994",19,19034,1994,"PRI",838,885,0,43,NA,1723,"PRI","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"19_1994",0.486360998258851,0.513639001741149,0,51.3639001741149,93.3461909353906,-41.9822907612756,-1.34650558174164,3858,NA,NA,NA,NA,NA,0
"19034_1997",19,19034,1997,"PRI",899,914,16,16,0,1829,"PRI","PRI","PRI","PRI",1994,3,"PRI","PRI",1,1,0,0,"19_1997",0.491525423728814,0.499726626571897,0.00874794969928923,49.9726626571897,51.3639001741149,-1.39123751692519,-1.32784493714953,4282,0.030839986479614,NA,NA,NA,NA,0
"19034_2000",19,19034,2000,"PAN",1090,836,0,26,0,1926,"PAN","PAN","PAN","PAN",1997,3,"PRI","PRI",1,1,0,0,"19_2000",0.565939771547248,0.434060228452752,0,43.4060228452752,49.9726626571897,-6.56663981191454,-1.274,4719,1.63617880594555,NA,NA,NA,NA,1
